transaction_id,transaction_date,processor,product,segment,processor_amount,booked_amount,variance_usd,variance_pct,gap_type,gap_detail,processor_month,booking_month,days_to_detect,revenue_at_risk
TX001529,2024-10-08,Stripe,transaction_fee,Mid-Market,136.52,136.52,0.0,0.0,matched,,2024-10,2024-10,0.0,0.0
TX001530,2024-10-08,PayPal,subscription_annual,SMB,1826.18,1826.18,0.0,0.0,matched,,2024-10,2024-10,0.0,0.0
TX001531,2024-10-08,Adyen,professional_services,SMB,3929.79,3929.79,0.0,0.0,matched,,2024-10,2024-10,0.0,0.0
TX001532,2024-10-09,Stripe,subscription_monthly,Mid-Market,248.19,248.19,0.0,0.0,matched,,2024-10,2024-10,0.0,0.0
TX001533,2024-10-09,PayPal,subscription_monthly,SMB,121.3,,121.3,,missing,Transaction succeeded at processor — no revenue record found,2024-10,,,121.3
TX001534,2024-10-09,Square,transaction_fee,SMB,65.62,65.62,0.0,0.0,matched,,2024-10,2024-10,0.0,0.0
TX001535,2024-10-09,Adyen,subscription_monthly,SMB,258.09,258.09,0.0,0.0,matched,,2024-10,2024-10,0.0,0.0
TX001536,2024-10-09,Stripe,transaction_fee,SMB,55.13,55.13,0.0,0.0,matched,,2024-10,2024-10,0.0,0.0
TX001537,2024-10-09,Adyen,transaction_fee,SMB,119.3,119.3,0.0,0.0,matched,,2024-10,2024-10,0.0,0.0
TX001538,2024-10-10,PayPal,subscription_monthly,Mid-Market,283.07,,283.07,,missing,Transaction succeeded at processor — no revenue record found,2024-10,,,283.07
TX001539,2024-10-10,Stripe,subscription_annual,Enterprise,1972.67,1972.67,0.0,0.0,matched,,2024-10,2024-10,0.0,0.0
TX001540,2024-10-10,Stripe,subscription_annual,Mid-Market,2292.39,2292.39,0.0,0.0,matched,,2024-10,2024-10,0.0,0.0
TX001541,2024-10-10,Square,subscription_monthly,Mid-Market,246.38,246.38,0.0,0.0,matched,,2024-10,2024-10,0.0,0.0
TX001542,2024-10-10,Stripe,api_usage,SMB,423.29,423.29,0.0,0.0,matched,,2024-10,2024-10,0.0,0.0
TX001543,2024-10-10,PayPal,transaction_fee,SMB,59.86,59.86,0.0,0.0,matched,,2024-10,2024-10,0.0,0.0
TX001544,2024-10-11,Adyen,transaction_fee,SMB,8.64,8.64,0.0,0.0,matched,,2024-10,2024-10,0.0,0.0
TX001545,2024-10-11,Stripe,transaction_fee,Mid-Market,60.88,60.88,0.0,0.0,matched,,2024-10,2024-10,0.0,0.0
TX001546,2024-10-11,Stripe,subscription_annual,SMB,2109.14,2109.14,0.0,0.0,matched,,2024-10,2024-10,0.0,0.0
TX001547,2024-10-11,PayPal,api_usage,SMB,227.92,227.92,0.0,0.0,matched,,2024-10,2024-10,0.0,0.0
TX001548,2024-10-11,Stripe,transaction_fee,Mid-Market,112.6,112.6,0.0,0.0,matched,,2024-10,2024-10,0.0,0.0
TX001549,2024-10-11,Adyen,transaction_fee,SMB,54.19,54.19,0.0,0.0,matched,,2024-10,2024-10,0.0,0.0
TX001550,2024-10-11,Adyen,api_usage,Enterprise,319.2,,319.2,,missing,Transaction succeeded at processor — no revenue record found,2024-10,,,319.2
TX001551,2024-10-11,PayPal,subscription_monthly,Mid-Market,79.33,79.33,0.0,0.0,matched,,2024-10,2024-10,0.0,0.0
TX001552,2024-10-11,Flutterwave,transaction_fee,SMB,112.66,112.66,0.0,0.0,matched,,2024-10,2024-10,0.0,0.0
TX001553,2024-10-12,Adyen,subscription_monthly,SMB,176.34,176.34,0.0,0.0,matched,,2024-10,2024-10,0.0,0.0
TX001554,2024-10-12,Stripe,subscription_monthly,Mid-Market,84.1,84.1,0.0,0.0,matched,,2024-10,2024-10,0.0,0.0
TX001555,2024-10-12,Flutterwave,subscription_monthly,SMB,107.82,107.82,0.0,0.0,matched,,2024-10,2024-10,0.0,0.0
TX001556,2024-10-12,Adyen,professional_services,SMB,3868.74,3868.74,0.0,0.0,matched,,2024-10,2024-10,0.0,0.0
TX001557,2024-10-12,Stripe,api_usage,SMB,243.89,243.89,0.0,0.0,matched,,2024-10,2024-10,0.0,0.0
TX001558,2024-10-12,Stripe,transaction_fee,Enterprise,33.19,33.19,0.0,0.0,matched,,2024-10,2024-10,0.0,0.0
TX001559,2024-10-12,PayPal,transaction_fee,SMB,145.12,145.12,0.0,0.0,matched,,2024-10,2024-10,0.0,0.0
TX001560,2024-10-13,Stripe,subscription_annual,Enterprise,2220.84,2220.84,0.0,0.0,matched,,2024-10,2024-10,0.0,0.0
TX001561,2024-10-13,Adyen,api_usage,Mid-Market,478.78,478.78,0.0,0.0,matched,,2024-10,2024-10,0.0,0.0
TX001562,2024-10-13,Adyen,subscription_annual,SMB,1443.18,1443.18,0.0,0.0,matched,,2024-10,2024-10,0.0,0.0
TX001563,2024-10-14,Stripe,subscription_monthly,Mid-Market,157.28,157.28,0.0,0.0,matched,,2024-10,2024-10,0.0,0.0
TX001564,2024-10-14,Adyen,subscription_monthly,SMB,271.45,271.45,0.0,0.0,matched,,2024-10,2024-10,0.0,0.0
TX001565,2024-10-14,Stripe,transaction_fee,SMB,79.23,79.23,0.0,0.0,matched,,2024-10,2024-10,0.0,0.0
TX001566,2024-10-14,Stripe,transaction_fee,Mid-Market,106.38,106.38,0.0,0.0,matched,,2024-10,2024-10,0.0,0.0
TX001567,2024-10-14,Adyen,subscription_monthly,Mid-Market,97.09,97.09,0.0,0.0,matched,,2024-10,2024-10,0.0,0.0
TX001568,2024-10-14,Stripe,subscription_monthly,SMB,149.62,149.62,0.0,0.0,matched,,2024-10,2024-10,0.0,0.0
TX001569,2024-10-14,PayPal,transaction_fee,Enterprise,19.39,19.39,0.0,0.0,matched,,2024-10,2024-10,0.0,0.0
TX001570,2024-10-14,PayPal,subscription_monthly,Mid-Market,84.61,84.61,0.0,0.0,matched,,2024-10,2024-10,0.0,0.0
TX001571,2024-10-14,PayPal,transaction_fee,Enterprise,1.14,1.14,0.0,0.0,matched,,2024-10,2024-10,0.0,0.0
TX001572,2024-10-14,Stripe,professional_services,SMB,676.69,676.69,0.0,0.0,matched,,2024-10,2024-10,0.0,0.0
TX001573,2024-10-15,Stripe,subscription_annual,Enterprise,2928.67,2928.67,0.0,0.0,matched,,2024-10,2024-10,0.0,0.0
TX001574,2024-10-15,Adyen,subscription_monthly,SMB,94.44,94.44,0.0,0.0,matched,,2024-10,2024-10,0.0,0.0
TX001575,2024-10-15,Square,transaction_fee,SMB,99.83,99.83,0.0,0.0,matched,,2024-10,2024-10,0.0,0.0
TX001576,2024-10-15,PayPal,transaction_fee,Mid-Market,126.03,126.03,0.0,0.0,matched,,2024-10,2024-10,0.0,0.0
TX001577,2024-10-15,PayPal,subscription_annual,Mid-Market,1776.78,1776.78,0.0,0.0,matched,,2024-10,2024-10,0.0,0.0
TX001578,2024-10-15,Stripe,professional_services,SMB,1189.15,1189.15,0.0,0.0,matched,,2024-10,2024-10,0.0,0.0
TX001579,2024-10-15,Stripe,subscription_monthly,SMB,225.59,225.59,0.0,0.0,matched,,2024-10,2024-10,14.0,0.0
TX001580,2024-10-15,Adyen,subscription_annual,SMB,1910.68,1910.68,0.0,0.0,matched,,2024-10,2024-10,0.0,0.0
TX001581,2024-10-15,Stripe,transaction_fee,Mid-Market,109.96,109.96,0.0,0.0,matched,,2024-10,2024-10,0.0,0.0
TX001582,2024-10-15,Stripe,api_usage,SMB,386.02,386.02,0.0,0.0,matched,,2024-10,2024-10,0.0,0.0
TX001583,2024-10-15,Square,subscription_monthly,SMB,292.36,292.36,0.0,0.0,matched,,2024-10,2024-10,0.0,0.0
TX001584,2024-10-16,Stripe,transaction_fee,SMB,86.46,86.46,0.0,0.0,matched,,2024-10,2024-10,0.0,0.0
TX001585,2024-10-16,Stripe,subscription_annual,Enterprise,1212.43,1212.43,0.0,0.0,matched,,2024-10,2024-10,0.0,0.0
TX001586,2024-10-17,Stripe,subscription_monthly,Mid-Market,204.09,204.09,0.0,0.0,matched,,2024-10,2024-10,0.0,0.0
TX001587,2024-10-17,Square,subscription_monthly,Mid-Market,47.48,47.48,0.0,0.0,matched,,2024-10,2024-10,0.0,0.0
TX001588,2024-10-17,Adyen,api_usage,Enterprise,449.21,449.21,0.0,0.0,matched,,2024-10,2024-10,0.0,0.0
TX001589,2024-10-17,Adyen,subscription_monthly,SMB,61.23,61.23,0.0,0.0,matched,,2024-10,2024-10,0.0,0.0
TX001590,2024-10-18,Square,subscription_monthly,SMB,117.52,117.52,0.0,0.0,matched,,2024-10,2024-10,0.0,0.0
TX001591,2024-10-18,Stripe,subscription_monthly,SMB,249.25,249.25,0.0,0.0,matched,,2024-10,2024-10,0.0,0.0
TX001592,2024-10-18,Adyen,api_usage,Mid-Market,300.67,300.67,0.0,0.0,matched,,2024-10,2024-10,0.0,0.0
TX001593,2024-10-18,Stripe,transaction_fee,SMB,59.65,59.65,0.0,0.0,matched,,2024-10,2024-10,0.0,0.0
TX001594,2024-10-19,Stripe,transaction_fee,SMB,71.54,71.54,0.0,0.0,matched,,2024-10,2024-10,0.0,0.0
TX001595,2024-10-19,PayPal,subscription_monthly,SMB,259.73,259.73,0.0,0.0,matched,,2024-10,2024-10,0.0,0.0
TX001596,2024-10-19,PayPal,transaction_fee,SMB,51.66,49.68,-1.98,3.83,amount_mismatch,Booked $49.68 vs processor $51.66 (3.83% variance),2024-10,2024-10,0.0,1.98
TX001597,2024-10-19,Stripe,subscription_annual,SMB,2638.05,2638.05,0.0,0.0,matched,,2024-10,2024-10,0.0,0.0
TX001598,2024-10-19,Stripe,transaction_fee,Enterprise,14.13,14.13,0.0,0.0,matched,,2024-10,2024-10,0.0,0.0
TX001599,2024-10-19,Adyen,api_usage,Mid-Market,389.52,389.52,0.0,0.0,matched,,2024-10,2024-10,0.0,0.0
TX001600,2024-10-19,Stripe,subscription_monthly,Enterprise,257.84,257.84,0.0,0.0,matched,,2024-10,2024-10,0.0,0.0
TX001601,2024-10-19,Stripe,transaction_fee,Enterprise,28.09,28.09,0.0,0.0,matched,,2024-10,2024-10,0.0,0.0
TX001602,2024-10-19,Stripe,subscription_monthly,SMB,145.19,145.19,0.0,0.0,matched,,2024-10,2024-10,0.0,0.0
TX001603,2024-10-19,Stripe,subscription_annual,SMB,736.85,736.85,0.0,0.0,matched,,2024-10,2024-10,0.0,0.0
TX001604,2024-10-20,PayPal,subscription_monthly,Mid-Market,219.78,219.78,0.0,0.0,matched,,2024-10,2024-10,0.0,0.0
TX001605,2024-10-20,Stripe,subscription_monthly,Mid-Market,173.54,173.54,0.0,0.0,matched,,2024-10,2024-10,0.0,0.0
TX001606,2024-10-20,Stripe,subscription_monthly,SMB,200.54,200.54,0.0,0.0,matched,,2024-10,2024-10,0.0,0.0
TX001607,2024-10-20,Adyen,transaction_fee,Enterprise,30.28,30.28,0.0,0.0,matched,,2024-10,2024-10,0.0,0.0
TX001608,2024-10-20,Square,subscription_monthly,SMB,86.17,86.17,0.0,0.0,matched,,2024-10,2024-10,0.0,0.0
TX001609,2024-10-20,Stripe,transaction_fee,SMB,7.18,7.18,0.0,0.0,matched,,2024-10,2024-10,0.0,0.0
TX001610,2024-10-21,Stripe,subscription_annual,Mid-Market,1159.58,1159.58,0.0,0.0,matched,,2024-10,2024-10,0.0,0.0
TX001611,2024-10-21,Stripe,subscription_monthly,SMB,180.13,180.13,0.0,0.0,matched,,2024-10,2024-10,0.0,0.0
TX001612,2024-10-21,PayPal,transaction_fee,SMB,128.83,128.83,0.0,0.0,matched,,2024-10,2024-10,0.0,0.0
TX001613,2024-10-21,Adyen,subscription_monthly,SMB,209.07,209.07,0.0,0.0,matched,,2024-10,2024-10,0.0,0.0
TX001614,2024-10-21,PayPal,subscription_annual,SMB,1465.57,1465.57,0.0,0.0,matched,,2024-10,2024-10,0.0,0.0
TX001615,2024-10-21,Flutterwave,transaction_fee,Mid-Market,143.01,143.01,0.0,0.0,matched,,2024-10,2024-10,0.0,0.0
TX001616,2024-10-22,PayPal,subscription_monthly,Mid-Market,223.2,223.2,0.0,0.0,matched,,2024-10,2024-10,0.0,0.0
TX001617,2024-10-22,Adyen,subscription_monthly,Mid-Market,280.14,280.14,0.0,0.0,matched,,2024-10,2024-10,0.0,0.0
TX001618,2024-10-22,Adyen,subscription_monthly,Mid-Market,171.45,171.45,0.0,0.0,matched,,2024-10,2024-10,0.0,0.0
TX001619,2024-10-22,Stripe,api_usage,SMB,133.16,133.16,0.0,0.0,matched,,2024-10,2024-10,0.0,0.0
TX001620,2024-10-22,Flutterwave,transaction_fee,SMB,8.87,8.87,0.0,0.0,matched,,2024-10,2024-10,0.0,0.0
TX001621,2024-10-22,Stripe,transaction_fee,SMB,109.19,109.19,0.0,0.0,matched,,2024-10,2024-10,0.0,0.0
TX001622,2024-10-23,Stripe,transaction_fee,SMB,19.07,19.07,0.0,0.0,matched,,2024-10,2024-10,0.0,0.0
TX001623,2024-10-23,Adyen,subscription_monthly,SMB,110.75,,110.75,,missing,Transaction succeeded at processor — no revenue record found,2024-10,,,110.75
TX001624,2024-10-24,Stripe,subscription_annual,Mid-Market,1727.67,1727.67,0.0,0.0,matched,,2024-10,2024-10,0.0,0.0
TX001625,2024-10-24,Adyen,transaction_fee,Enterprise,85.1,85.1,0.0,0.0,matched,,2024-10,2024-10,0.0,0.0
TX001626,2024-10-25,Adyen,subscription_monthly,SMB,191.16,191.16,0.0,0.0,matched,,2024-10,2024-10,0.0,0.0
TX001627,2024-10-25,Stripe,subscription_monthly,Mid-Market,73.89,73.89,0.0,0.0,matched,,2024-10,2024-10,0.0,0.0
TX001628,2024-10-26,PayPal,subscription_monthly,SMB,131.53,131.53,0.0,0.0,matched,,2024-10,2024-10,0.0,0.0
TX001629,2024-10-26,Stripe,subscription_annual,Mid-Market,1956.42,1956.42,0.0,0.0,matched,,2024-10,2024-10,0.0,0.0
TX001630,2024-10-26,Stripe,professional_services,Mid-Market,4864.18,4864.18,0.0,0.0,matched,,2024-10,2024-10,0.0,0.0
TX001631,2024-10-27,Adyen,subscription_monthly,SMB,225.46,,225.46,,missing,Transaction succeeded at processor — no revenue record found,2024-10,,,225.46
TX001632,2024-10-27,Adyen,subscription_annual,SMB,2781.03,2781.03,0.0,0.0,matched,,2024-10,2024-10,0.0,0.0
TX001633,2024-10-27,PayPal,subscription_monthly,Mid-Market,234.8,234.8,0.0,0.0,matched,,2024-10,2024-10,0.0,0.0
TX001634,2024-10-27,Stripe,professional_services,Mid-Market,3162.73,3162.73,0.0,0.0,matched,,2024-10,2024-10,0.0,0.0
TX001635,2024-10-27,Adyen,subscription_monthly,Mid-Market,80.85,80.85,0.0,0.0,matched,,2024-10,2024-10,0.0,0.0
TX001636,2024-10-27,Stripe,subscription_annual,Mid-Market,2090.05,2090.05,0.0,0.0,matched,,2024-10,2024-10,0.0,0.0
TX001637,2024-10-27,Square,transaction_fee,Enterprise,93.88,93.88,0.0,0.0,matched,,2024-10,2024-10,0.0,0.0
TX001638,2024-10-27,Stripe,transaction_fee,SMB,90.77,90.77,0.0,0.0,matched,,2024-10,2024-10,0.0,0.0
TX001639,2024-10-28,PayPal,subscription_annual,SMB,1612.42,1612.42,0.0,0.0,matched,,2024-10,2024-10,0.0,0.0
TX001640,2024-10-28,Stripe,subscription_monthly,SMB,171.74,171.74,0.0,0.0,matched,,2024-10,2024-10,0.0,0.0
TX001641,2024-10-28,Stripe,subscription_monthly,SMB,119.3,119.3,0.0,0.0,matched,,2024-10,2024-10,0.0,0.0
TX001642,2024-10-28,Adyen,subscription_monthly,SMB,169.21,169.21,0.0,0.0,matched,,2024-10,2024-10,0.0,0.0
TX001643,2024-10-28,Square,subscription_monthly,Mid-Market,82.34,82.34,0.0,0.0,matched,,2024-10,2024-10,0.0,0.0
TX001644,2024-10-28,Adyen,subscription_annual,SMB,2463.97,2463.97,0.0,0.0,matched,,2024-10,2024-10,0.0,0.0
TX001645,2024-10-28,Square,subscription_monthly,SMB,79.16,79.16,0.0,0.0,matched,,2024-10,2024-10,0.0,0.0
TX001646,2024-10-29,Adyen,subscription_monthly,Enterprise,51.94,51.94,0.0,0.0,matched,,2024-10,2024-10,0.0,0.0
TX001647,2024-10-29,Adyen,transaction_fee,SMB,66.0,,66.0,,missing,Transaction succeeded at processor — no revenue record found,2024-10,,,66.0
TX001648,2024-10-29,Stripe,professional_services,SMB,3462.38,3462.38,0.0,0.0,matched,,2024-10,2024-10,0.0,0.0
TX001649,2024-10-29,PayPal,transaction_fee,Mid-Market,66.22,,66.22,,missing,Transaction succeeded at processor — no revenue record found,2024-10,,,66.22
TX001650,2024-10-29,Stripe,subscription_monthly,Mid-Market,103.72,103.72,0.0,0.0,matched,,2024-10,2024-10,0.0,0.0
TX001651,2024-10-29,Square,subscription_monthly,SMB,179.71,179.71,0.0,0.0,matched,,2024-10,2024-10,0.0,0.0
TX001652,2024-10-29,Square,professional_services,SMB,2061.51,2061.51,0.0,0.0,matched,,2024-10,2024-10,0.0,0.0
TX001653,2024-10-29,Square,subscription_monthly,Mid-Market,280.87,280.87,0.0,0.0,matched,,2024-10,2024-10,0.0,0.0
TX001654,2024-10-29,Adyen,subscription_monthly,SMB,278.11,278.11,0.0,0.0,matched,,2024-10,2024-10,0.0,0.0
TX001655,2024-10-29,Adyen,subscription_annual,SMB,1646.4,1646.4,0.0,0.0,matched,,2024-10,2024-10,0.0,0.0
TX001656,2024-10-30,PayPal,transaction_fee,Mid-Market,49.85,49.85,0.0,0.0,matched,,2024-10,2024-10,0.0,0.0
TX001657,2024-10-30,Stripe,transaction_fee,SMB,110.83,,110.83,,missing,Transaction succeeded at processor — no revenue record found,2024-10,,,110.83
TX001658,2024-10-30,Adyen,subscription_monthly,SMB,38.91,38.91,0.0,0.0,matched,,2024-10,2024-10,0.0,0.0
TX001659,2024-10-30,Stripe,subscription_monthly,SMB,157.19,157.19,0.0,0.0,matched,,2024-10,2024-10,0.0,0.0
TX001660,2024-10-30,Adyen,professional_services,Enterprise,2013.46,2013.46,0.0,0.0,matched,,2024-10,2024-10,0.0,0.0
TX001661,2024-10-30,Stripe,subscription_monthly,Enterprise,277.54,277.54,0.0,0.0,matched,,2024-10,2024-10,0.0,0.0
TX001662,2024-10-31,Stripe,transaction_fee,SMB,2.79,2.79,0.0,0.0,matched,,2024-10,2024-10,0.0,0.0
TX001663,2024-10-31,Stripe,transaction_fee,SMB,83.37,83.37,0.0,0.0,matched,,2024-10,2024-10,0.0,0.0
TX001664,2024-10-31,Stripe,transaction_fee,SMB,111.36,111.36,0.0,0.0,matched,,2024-10,2024-10,0.0,0.0
TX001665,2024-10-31,Adyen,subscription_monthly,SMB,159.95,159.95,0.0,0.0,matched,,2024-10,2024-10,0.0,0.0
TX001666,2024-10-31,Stripe,subscription_monthly,SMB,52.06,52.06,0.0,0.0,matched,,2024-10,2024-10,0.0,0.0
TX001667,2024-10-31,Adyen,subscription_annual,Mid-Market,2915.65,2915.65,0.0,0.0,matched,,2024-10,2024-10,0.0,0.0
TX001668,2024-10-31,Stripe,api_usage,SMB,261.42,261.42,0.0,0.0,matched,,2024-10,2024-10,0.0,0.0
TX001669,2024-10-31,Adyen,api_usage,SMB,309.02,309.02,0.0,0.0,matched,,2024-10,2024-10,0.0,0.0
TX001670,2024-10-31,Adyen,subscription_monthly,SMB,92.88,92.88,0.0,0.0,matched,,2024-10,2024-10,0.0,0.0
TX001671,2024-11-01,Adyen,subscription_monthly,SMB,159.54,159.54,0.0,0.0,matched,,2024-11,2024-11,0.0,0.0
TX001672,2024-11-01,PayPal,api_usage,SMB,217.43,217.43,0.0,0.0,matched,,2024-11,2024-11,0.0,0.0
TX001673,2024-11-01,Stripe,transaction_fee,SMB,12.16,12.16,0.0,0.0,matched,,2024-11,2024-11,0.0,0.0
TX001674,2024-11-01,PayPal,api_usage,Mid-Market,57.55,57.55,0.0,0.0,matched,,2024-11,2024-11,0.0,0.0
TX001675,2024-11-02,Stripe,subscription_monthly,Mid-Market,255.12,255.12,0.0,0.0,matched,,2024-11,2024-11,0.0,0.0
TX001676,2024-11-02,Adyen,subscription_annual,SMB,937.51,937.51,0.0,0.0,matched,,2024-11,2024-11,0.0,0.0
TX001677,2024-11-02,Adyen,transaction_fee,SMB,30.05,30.05,0.0,0.0,matched,,2024-11,2024-11,0.0,0.0
TX001678,2024-11-02,Stripe,transaction_fee,SMB,76.23,76.23,0.0,0.0,matched,,2024-11,2024-11,0.0,0.0
TX001679,2024-11-03,Adyen,subscription_annual,SMB,2365.62,2365.62,0.0,0.0,matched,,2024-11,2024-11,0.0,0.0
TX001680,2024-11-03,Adyen,subscription_monthly,Mid-Market,45.73,45.73,0.0,0.0,matched,,2024-11,2024-11,0.0,0.0
TX001681,2024-11-03,Stripe,subscription_annual,SMB,1847.38,,1847.38,,missing,Transaction succeeded at processor — no revenue record found,2024-11,,,1847.38
TX001682,2024-11-04,Stripe,subscription_monthly,Mid-Market,61.19,61.19,0.0,0.0,matched,,2024-11,2024-11,0.0,0.0
TX001683,2024-11-04,Stripe,subscription_annual,Mid-Market,388.44,388.44,0.0,0.0,matched,,2024-11,2024-11,0.0,0.0
TX001684,2024-11-04,Square,professional_services,Enterprise,737.35,737.35,0.0,0.0,matched,,2024-11,2024-11,0.0,0.0
TX001685,2024-11-04,Adyen,subscription_monthly,Enterprise,254.22,254.22,0.0,0.0,matched,,2024-11,2024-11,0.0,0.0
TX001686,2024-11-04,Stripe,transaction_fee,SMB,18.58,18.58,0.0,0.0,matched,,2024-11,2024-11,0.0,0.0
TX001687,2024-11-04,Stripe,subscription_monthly,Enterprise,41.19,41.19,0.0,0.0,matched,,2024-11,2024-11,0.0,0.0
TX001688,2024-11-05,Adyen,transaction_fee,Mid-Market,66.25,66.25,0.0,0.0,matched,,2024-11,2024-11,0.0,0.0
TX001689,2024-11-05,PayPal,professional_services,Mid-Market,4297.97,4297.97,0.0,0.0,matched,,2024-11,2024-11,0.0,0.0
TX001690,2024-11-05,Stripe,subscription_monthly,SMB,99.85,99.85,0.0,0.0,matched,,2024-11,2024-11,0.0,0.0
TX001691,2024-11-05,Stripe,subscription_monthly,Mid-Market,142.86,142.86,0.0,0.0,matched,,2024-11,2024-11,0.0,0.0
TX001692,2024-11-05,Square,subscription_annual,SMB,397.79,397.79,0.0,0.0,matched,,2024-11,2024-11,0.0,0.0
TX001693,2024-11-05,Stripe,subscription_monthly,Mid-Market,150.25,150.25,0.0,0.0,matched,,2024-11,2024-11,0.0,0.0
TX001694,2024-11-06,Stripe,transaction_fee,SMB,87.06,,87.06,,missing,Transaction succeeded at processor — no revenue record found,2024-11,,,87.06
TX001695,2024-11-06,Flutterwave,api_usage,Mid-Market,287.6,287.6,0.0,0.0,matched,,2024-11,2024-11,10.0,0.0
TX001696,2024-11-06,Adyen,subscription_annual,SMB,1187.55,1187.55,0.0,0.0,matched,,2024-11,2024-11,0.0,0.0
TX001697,2024-11-06,Stripe,subscription_monthly,SMB,114.19,114.19,0.0,0.0,matched,,2024-11,2024-11,0.0,0.0
TX001698,2024-11-06,Stripe,subscription_annual,SMB,577.88,577.88,0.0,0.0,matched,,2024-11,2024-11,0.0,0.0
TX001699,2024-11-06,Stripe,transaction_fee,SMB,55.65,55.65,0.0,0.0,matched,,2024-11,2024-11,0.0,0.0
TX001700,2024-11-07,Stripe,subscription_monthly,SMB,55.86,55.86,0.0,0.0,matched,,2024-11,2024-11,0.0,0.0
TX001701,2024-11-07,Square,subscription_annual,SMB,2359.81,2359.81,0.0,0.0,matched,,2024-11,2024-11,0.0,0.0
TX001702,2024-11-07,Stripe,transaction_fee,Mid-Market,144.97,144.97,0.0,0.0,matched,,2024-11,2024-11,0.0,0.0
TX001703,2024-11-07,PayPal,transaction_fee,Mid-Market,145.54,145.54,0.0,0.0,matched,,2024-11,2024-11,0.0,0.0
TX001704,2024-11-07,Square,subscription_monthly,Mid-Market,262.57,262.57,0.0,0.0,matched,,2024-11,2024-11,0.0,0.0
TX001705,2024-11-07,Stripe,transaction_fee,SMB,90.52,90.52,0.0,0.0,matched,,2024-11,2024-11,0.0,0.0
TX001706,2024-11-08,Stripe,subscription_monthly,SMB,218.23,218.23,0.0,0.0,matched,,2024-11,2024-11,0.0,0.0
TX001707,2024-11-08,Adyen,subscription_monthly,SMB,106.01,106.01,0.0,0.0,matched,,2024-11,2024-11,0.0,0.0
TX001708,2024-11-08,Square,api_usage,Enterprise,317.23,317.23,0.0,0.0,matched,,2024-11,2024-11,0.0,0.0
TX001709,2024-11-08,PayPal,transaction_fee,Mid-Market,68.89,68.89,0.0,0.0,matched,,2024-11,2024-11,0.0,0.0
TX001710,2024-11-08,Stripe,subscription_monthly,SMB,159.14,159.14,0.0,0.0,matched,,2024-11,2024-11,0.0,0.0
TX001711,2024-11-08,Adyen,subscription_monthly,SMB,233.6,233.6,0.0,0.0,matched,,2024-11,2024-11,0.0,0.0
TX001712,2024-11-08,Adyen,subscription_monthly,Mid-Market,105.12,105.12,0.0,0.0,matched,,2024-11,2024-11,0.0,0.0
TX001713,2024-11-08,Square,subscription_monthly,Mid-Market,114.87,114.87,0.0,0.0,period_shift,"Transaction in 2024-11, revenue booked in 2024-12 (36 days later)",2024-11,2024-12,36.0,0.0
TX001714,2024-11-09,Stripe,subscription_monthly,Mid-Market,278.65,278.65,0.0,0.0,matched,,2024-11,2024-11,0.0,0.0
TX001715,2024-11-09,Adyen,subscription_monthly,Mid-Market,44.18,44.18,0.0,0.0,matched,,2024-11,2024-11,0.0,0.0
TX001716,2024-11-09,Square,subscription_annual,SMB,1601.21,1601.21,0.0,0.0,matched,,2024-11,2024-11,0.0,0.0
TX001717,2024-11-09,Stripe,transaction_fee,SMB,137.01,137.01,0.0,0.0,matched,,2024-11,2024-11,0.0,0.0
TX001718,2024-11-09,Adyen,transaction_fee,SMB,91.94,91.94,0.0,0.0,matched,,2024-11,2024-11,0.0,0.0
TX001719,2024-11-10,Stripe,transaction_fee,SMB,82.41,82.41,0.0,0.0,matched,,2024-11,2024-11,0.0,0.0
TX001720,2024-11-10,Stripe,subscription_monthly,SMB,96.43,96.43,0.0,0.0,matched,,2024-11,2024-11,19.0,0.0
TX001721,2024-11-10,Stripe,professional_services,SMB,2044.74,2044.74,0.0,0.0,matched,,2024-11,2024-11,0.0,0.0
TX001722,2024-11-10,Square,transaction_fee,SMB,127.96,127.96,0.0,0.0,matched,,2024-11,2024-11,0.0,0.0
TX001723,2024-11-11,Stripe,transaction_fee,SMB,84.32,84.32,0.0,0.0,matched,,2024-11,2024-11,0.0,0.0
TX001724,2024-11-11,Adyen,transaction_fee,SMB,77.7,77.7,0.0,0.0,matched,,2024-11,2024-11,0.0,0.0
TX001725,2024-11-11,Adyen,api_usage,SMB,54.29,54.29,0.0,0.0,matched,,2024-11,2024-11,0.0,0.0
TX001726,2024-11-11,Stripe,subscription_annual,SMB,333.28,333.28,0.0,0.0,matched,,2024-11,2024-11,0.0,0.0
TX001727,2024-11-11,Adyen,subscription_monthly,Mid-Market,289.2,289.2,0.0,0.0,matched,,2024-11,2024-11,0.0,0.0
TX001728,2024-11-11,PayPal,transaction_fee,Mid-Market,57.17,57.17,0.0,0.0,matched,,2024-11,2024-11,0.0,0.0
TX001729,2024-11-11,Square,transaction_fee,SMB,90.88,90.88,0.0,0.0,matched,,2024-11,2024-11,0.0,0.0
TX001730,2024-11-11,Adyen,transaction_fee,SMB,12.88,12.88,0.0,0.0,matched,,2024-11,2024-11,0.0,0.0
TX001731,2024-11-12,Adyen,subscription_annual,SMB,2134.41,2134.41,0.0,0.0,matched,,2024-11,2024-11,0.0,0.0
TX001732,2024-11-12,Stripe,subscription_monthly,Mid-Market,280.79,280.79,0.0,0.0,matched,,2024-11,2024-11,0.0,0.0
